event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
AIDS Charlson index,SCTSPA,infección por HTLV - III-LAV - RETIRADO -,C0019693,HIV Infections,possible,I,AIDS,COV,123321001,123321001
AIDS Charlson index,SCTSPA,infección por virus de la inmunodeficiencia humana,C0019693,HIV Infections,possible,I,AIDS,COV,86406008,86406008
AIDS Charlson index,SCTSPA,sarcoma de Kaposi asociado con SIDA,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,420524008,420524008
AIDS Charlson index,SCTSPA,sarcoma de Kaposi epidémico,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,109385007,109385007
AIDS Charlson index,SCTSPA,sida con caquexia,C0343755,HIV Wasting Syndrome,narrow,I,AIDS,COV,74633007,74633007
AIDS Charlson index,SCTSPA,síndrome de infección por el HIV,C0001175,Acquired Immunodeficiency Syndrome,narrow,I,AIDS,COV,186715004,186715004
AIDS Charlson index,SNOMEDCT_US,AIDS,C0001175,Acquired Immunodeficiency Syndrome,narrow,I,AIDS,COV,62479008,62479008
AIDS Charlson index,SNOMEDCT_US,AIDS with Kaposi-s sarcoma,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,77865003,77865003
AIDS Charlson index,SNOMEDCT_US,AIDS with cachexia,C0343755,HIV Wasting Syndrome,narrow,I,AIDS,COV,74633007,74633007
AIDS Charlson index,SNOMEDCT_US,AIDS with encephalopathy,C0206019,HIV Encephalopathy,narrow,I,AIDS,COV,8944008,8944008
AIDS Charlson index,SNOMEDCT_US,AIDS with other specified conditions,C0276555,HIV disease resulting in other specified conditions,narrow,I,AIDS,COV,111888008,111888008
AIDS Charlson index,SNOMEDCT_US,Acquired human immunodeficiency virus infection syndrome NOS,C0001175,Acquired Immunodeficiency Syndrome,narrow,I,AIDS,COV,186715004,186715004
AIDS Charlson index,SNOMEDCT_US,Acquired immune deficiency syndrome,C0001175,Acquired Immunodeficiency Syndrome,narrow,I,AIDS,COV,186705005,186705005
AIDS Charlson index,SNOMEDCT_US,Acquired immune deficiency syndrome,C0001175,Acquired Immunodeficiency Syndrome,narrow,I,AIDS,COV,234644008,234644008
AIDS Charlson index,SNOMEDCT_US,Acute HIV infection,C0343752,Acute HIV infection,possible,I,AIDS,COV,111880001,111880001
AIDS Charlson index,SNOMEDCT_US,Cachexia associated with AIDS,C0343755,HIV Wasting Syndrome,narrow,I,AIDS,COV,422003001,422003001
AIDS Charlson index,SNOMEDCT_US,Epidemic Kaposi-s sarcoma,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,109385007,109385007
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in Burkitt-s lymphoma,C0452189,HIV disease resulting in Burkitt-s lymphoma,narrow,I,AIDS,COV,186723002,186723002
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in Kaposi-s sarcoma,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,186722007,186722007
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in Pneumocystis carinii pneumonia,C0348804,HIV disease resulting in Pneumocystis carinii pneumonia,narrow,I,AIDS,COV,186720004,186720004
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in candidiasis,C0348990,HIV disease resulting in candidiasis,narrow,I,AIDS,COV,186719005,186719005
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in cytomegaloviral disease,C0348982,HIV disease resulting in cytomegaloviral disease,narrow,I,AIDS,COV,186718002,186718002
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in lymphoid interstitial pneumonitis,C0348821,HIV disease resulting in lymphoid interstitial pneumonitis,narrow,I,AIDS,COV,186726005,186726005
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in multiple infections,C0348207,HIV disease resulting in multiple infections,narrow,I,AIDS,COV,186721000,186721000
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in multiple infections,C0348207,HIV disease resulting in multiple infections,narrow,I,AIDS,COV,187443002,187443002
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in multiple malignant neoplasms,C0349036,HIV disease resulting in multiple malignant neoplasms,narrow,I,AIDS,COV,186725009,186725009
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in mycobacterial infection,C0348969,HIV disease resulting in mycobacterial infection,narrow,I,AIDS,COV,186717007,186717007
AIDS Charlson index,SNOMEDCT_US,HIV disease resulting in other types of non-Hodgkin-s lymphoma,C0452192,HIV disease resulting in other types of non-Hodgkin-s lymphoma,narrow,I,AIDS,COV,186724008,186724008
AIDS Charlson index,SNOMEDCT_US,HTLV-III-LAV infection,C0019693,HIV Infections,possible,I,AIDS,COV,123321001,123321001
AIDS Charlson index,SNOMEDCT_US,Human immunodeficiency virus encephalopathy,C0206019,HIV Encephalopathy,narrow,I,AIDS,COV,397763006,397763006
AIDS Charlson index,SNOMEDCT_US,Human immunodeficiency virus infection,C0019693,HIV Infections,possible,I,AIDS,COV,186705005,186705005
AIDS Charlson index,SNOMEDCT_US,Human immunodeficiency virus infection,C0019693,HIV Infections,possible,I,AIDS,COV,86406008,86406008
AIDS Charlson index,SNOMEDCT_US,Human immunodeficiency virus infection wasting syndrome,C0343755,HIV Wasting Syndrome,narrow,I,AIDS,COV,186727001,186727001
AIDS Charlson index,SNOMEDCT_US,Human immunodefiency virus encephalopathy,C0206019,HIV Encephalopathy,narrow,I,AIDS,COV,31363004,31363004
AIDS Charlson index,SNOMEDCT_US,Kaposi-s sarcoma associated with AIDS,C0276535,AIDS with Kaposi-s sarcoma,narrow,I,AIDS,COV,420524008,420524008
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in multiple diseases classified elsewhere,C0348214,HIV disease resulting in multiple diseases classified elsewhere,narrow,I,AIDS,COV,186711008,186711008
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in multiple diseases classified elsewhere,C0348214,HIV disease resulting in multiple diseases classified elsewhere,narrow,I,AIDS,COV,187450003,187450003
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in other bacterial infections,C0348204,HIV disease resulting in other bacterial infections,narrow,I,AIDS,COV,187439001,187439001
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in other malignant neoplasms,C0348212,HIV disease resulting in other malignant neoplasms,narrow,I,AIDS,COV,187448006,187448006
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in other mycoses,C0348206,HIV disease resulting in other mycoses,narrow,I,AIDS,COV,187442007,187442007
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in other specified conditions,C0276555,HIV disease resulting in other specified conditions,narrow,I,AIDS,COV,187452006,187452006
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in other viral infections,C0348205,HIV disease resulting in other viral infections,narrow,I,AIDS,COV,187441000,187441000
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in unspecified malignant neoplasm,C0348213,HIV disease resulting in unspecified malignant neoplasm,narrow,I,AIDS,COV,186712001,186712001
AIDS Charlson index,SNOMEDCT_US,[X]HIV disease resulting in unspecified malignant neoplasm,C0348213,HIV disease resulting in unspecified malignant neoplasm,narrow,I,AIDS,COV,187449003,187449003
AIDS Charlson index,SNOMEDCT_US,[X]Hiv disease resulting in other infectious and parasitic diseases,C0348209,HIV disease resulting in unspecified infectious or parasitic disease,narrow,I,AIDS,COV,187444008,187444008
AIDS Charlson index,SNOMEDCT_US,[X]Hiv disease resulting in other malignant neoplasms of lymphoid- haematopoietic and related tissue,C0348211,HIV disease resulting in other malignant neoplasms of lymphoid- hematopoietic and related tissue,narrow,I,AIDS,COV,186728006,186728006
AIDS Charlson index,SNOMEDCT_US,[X]Hiv disease resulting in other malignant neoplasms of lymphoid- haematopoietic and related tissue,C0348211,HIV disease resulting in other malignant neoplasms of lymphoid- hematopoietic and related tissue,narrow,I,AIDS,COV,187447001,187447001
AIDS Charlson index,SNOMEDCT_US,[X]Hiv disease resulting in unspecified infectious and parasitic disease,C0348209,HIV disease resulting in unspecified infectious or parasitic disease,narrow,I,AIDS,COV,186713006,186713006
AIDS Charlson index,SNOMEDCT_US,[X]Hiv disease resulting in unspecified infectious and parasitic disease,C0348209,HIV disease resulting in unspecified infectious or parasitic disease,narrow,I,AIDS,COV,187445009,187445009
AIDS Charlson index,SNOMEDCT_US,[X]Human immunodeficiency virus disease,C0019693,HIV Infections,possible,I,AIDS,COV,187438009,187438009
AIDS Charlson index,SNOMEDCT_US,[X]Unspecified human immunodeficiency virus [HIV] disease,C0019693,HIV Infections,possible,I,AIDS,COV,187453001,187453001
Hepatitis Infectious,ICD10,Acute delta-(super)infection of hepatitis B carrier,C0400913,Hepatitis D superinfection of hepatitis B carrier,narrow,I,HEPATITIS,COV,B17.0,B17.0
Hepatitis Infectious,ICD10,Acute hepatitis A,C0276434,Acute type A viral hepatitis,narrow,I,HEPATITIS,COV,B15,B15
Hepatitis Infectious,ICD10,Acute hepatitis B,C0276609,Acute type B viral hepatitis,narrow,I,HEPATITIS,COV,B16,B16
Hepatitis Infectious,ICD10,Acute hepatitis C,C0400914,Acute hepatitis C,narrow,I,HEPATITIS,COV,B17.1,B17.1
Hepatitis Infectious,ICD10,Amoebic liver abscess,C0023886,Liver Abscess- Amebic,narrow,I,HEPATITIS,COV,A06.4,A06.4
Hepatitis Infectious,ICD10,Carrier of viral hepatitis,C0549126,Encounter due to being a carrier of viral hepatitis,narrow,I,HEPATITIS,COV,Z22.5,Z22.5
Hepatitis Infectious,ICD10,Chronic viral hepatitis,C0276623,Chronic viral hepatitis,narrow,I,HEPATITIS,COV,B18,B18
Hepatitis Infectious,ICD10,Chronic viral hepatitis C,C0524910,Hepatitis C- Chronic,narrow,I,HEPATITIS,COV,B18.2,B18.2
Hepatitis Infectious,ICD10,Chronic viral hepatitis- unspecified,C0276623,Chronic viral hepatitis,narrow,I,HEPATITIS,COV,B18.9,B18.9
Hepatitis Infectious,ICD10,Congenital viral hepatitis,C0411016,Congenital viral hepatitis,narrow,I,HEPATITIS,COV,P35.3,P35.3
Hepatitis Infectious,ICD10,Cytomegaloviral hepatitis,C0276252,Cytomegalovirus hepatitis,narrow,I,HEPATITIS,COV,B25.1,B25.1
Hepatitis Infectious,ICD10,Echinococcosis- unspecified- of liver,C0013504,Echinococcosis- Hepatic,narrow,I,HEPATITIS,COV,B67.8,B67.8
Hepatitis Infectious,ICD10,Echinococcus granulosus infection of liver,C0153289,Echinococcus granulosus infection of liver,narrow,I,HEPATITIS,COV,B67.0,B67.0
Hepatitis Infectious,ICD10,Echinococcus multilocularis infection of liver,C0153293,Echinococcus multilocularis infection of liver,narrow,I,HEPATITIS,COV,B67.5,B67.5
Hepatitis Infectious,ICD10,Liver disorders in infectious and parasitic diseases classified elsewhere,C0348752,Liver disorders in infectious and parasitic diseases classified elsewhere,narrow,I,HEPATITIS,COV,K77.0,K77.0
Hepatitis Infectious,ICD10,Other acute viral hepatitis,C0494094,Other acute viral hepatitis,narrow,I,HEPATITIS,COV,B17,B17
Hepatitis Infectious,ICD10,Other specified acute viral hepatitis,C0348199,Other specified acute viral hepatitis,narrow,I,HEPATITIS,COV,B17.8,B17.8
Hepatitis Infectious,ICD10,Sequelae of viral hepatitis,C0348305,Sequelae of viral hepatitis,narrow,I,HEPATITIS,COV,B94.2,B94.2
Hepatitis Infectious,ICD10,Toxoplasma hepatitis,C0400895,Toxoplasma hepatitis,narrow,I,HEPATITIS,COV,B58.1,B58.1
Hepatitis Infectious,ICD10,Unspecified viral hepatitis,C0042721,Viral hepatitis,narrow,I,HEPATITIS,COV,B19,B19
Hepatitis Infectious,ICD10CM,Acute delta-(super) infection of hepatitis B carrier,C0400913,Hepatitis D superinfection of hepatitis B carrier,narrow,I,HEPATITIS,COV,B17.0,B17.0
Hepatitis Infectious,ICD10CM,Acute delta-(super)infection of hepatitis B carrier,C0400913,Hepatitis D superinfection of hepatitis B carrier,narrow,I,HEPATITIS,COV,B17.0,B17.0
Hepatitis Infectious,ICD10CM,Acute hepatitis A,C0276434,Acute type A viral hepatitis,narrow,I,HEPATITIS,COV,B15,B15
Hepatitis Infectious,ICD10CM,Acute hepatitis B,C0276609,Acute type B viral hepatitis,narrow,I,HEPATITIS,COV,B16,B16
Hepatitis Infectious,ICD10CM,Acute hepatitis C,C0400914,Acute hepatitis C,narrow,I,HEPATITIS,COV,B17.1,B17.1
Hepatitis Infectious,ICD10CM,Acute hepatitis C NOS,C0400914,Acute hepatitis C,narrow,I,HEPATITIS,COV,B17.10,B17.10
Hepatitis Infectious,ICD10CM,Acute hepatitis C with hepatic coma,-,-,narrow,I,HEPATITIS,COV,B17.11,B17.11
Hepatitis Infectious,ICD10CM,Amebic liver abscess,C0023886,Liver Abscess- Amebic,narrow,I,HEPATITIS,COV,A06.4,A06.4
Hepatitis Infectious,ICD10CM,Amoebic liver abscess,C0023886,Liver Abscess- Amebic,narrow,I,HEPATITIS,COV,A06.4,A06.4
Hepatitis Infectious,ICD10CM,Carrier of unspecified viral hepatitis,C0549126,Encounter due to being a carrier of viral hepatitis,narrow,I,HEPATITIS,COV,B18.9,B18.9
Hepatitis Infectious,ICD10CM,Carrier of viral hepatitis,C0549126,Encounter due to being a carrier of viral hepatitis,narrow,I,HEPATITIS,COV,B18,B18
Hepatitis Infectious,ICD10CM,Carrier of viral hepatitis,C0549126,Encounter due to being a carrier of viral hepatitis,narrow,I,HEPATITIS,COV,Z22.5,Z22.5
Hepatitis Infectious,ICD10CM,Carrier of viral hepatitis C,C0400920,Hepatitis C carrier (finding),narrow,I,HEPATITIS,COV,B18.2,B18.2
Hepatitis Infectious,ICD10CM,Chronic viral hepatitis,C0276623,Chronic viral hepatitis,narrow,I,HEPATITIS,COV,B18,B18
Hepatitis Infectious,ICD10CM,Chronic viral hepatitis C,C0524910,Hepatitis C- Chronic,narrow,I,HEPATITIS,COV,B18.2,B18.2
Hepatitis Infectious,ICD10CM,Chronic viral hepatitis- unspecified,C0276623,Chronic viral hepatitis,narrow,I,HEPATITIS,COV,B18.9,B18.9
Hepatitis Infectious,ICD10CM,Congenital viral hepatitis,C0411016,Congenital viral hepatitis,narrow,I,HEPATITIS,COV,P35.3,P35.3
Hepatitis Infectious,ICD10CM,Cytomegaloviral hepatitis,C0276252,Cytomegalovirus hepatitis,narrow,I,HEPATITIS,COV,B25.1,B25.1
Hepatitis Infectious,ICD10CM,Echinococcosis- unspecified- of liver,C0013504,Echinococcosis- Hepatic,narrow,I,HEPATITIS,COV,B67.8,B67.8
Hepatitis Infectious,ICD10CM,Echinococcus granulosus infection of liver,C0153289,Echinococcus granulosus infection of liver,narrow,I,HEPATITIS,COV,B67.0,B67.0
Hepatitis Infectious,ICD10CM,Echinococcus multilocularis infection of liver,C0153293,Echinococcus multilocularis infection of liver,narrow,I,HEPATITIS,COV,B67.5,B67.5
Hepatitis Infectious,ICD10CM,Infection due to Fasciola hepatica,C1331532,Fasciola hepatica infection,narrow,I,HEPATITIS,COV,B66.3,B66.3
Hepatitis Infectious,ICD10CM,Liver disorders in infectious and parasitic diseases classified elsewhere,C0348752,Liver disorders in infectious and parasitic diseases classified elsewhere,narrow,I,HEPATITIS,COV,K77.0,K77.0
Hepatitis Infectious,ICD10CM,Mumps hepatitis,C0153096,Mumps hepatitis,narrow,I,HEPATITIS,COV,B26.81,B26.81
Hepatitis Infectious,ICD10CM,Other acute viral hepatitis,C0494094,Other acute viral hepatitis,narrow,I,HEPATITIS,COV,B17,B17
Hepatitis Infectious,ICD10CM,Other specified acute viral hepatitis,C0348199,Other specified acute viral hepatitis,narrow,I,HEPATITIS,COV,B17.8,B17.8
Hepatitis Infectious,ICD10CM,Secondary syphilitic hepatitis,C0153149,Hepatitis in secondary syphilis,narrow,I,HEPATITIS,COV,A51.45,A51.45
Hepatitis Infectious,ICD10CM,Sequelae of viral hepatitis,C0348305,Sequelae of viral hepatitis,narrow,I,HEPATITIS,COV,B94.2,B94.2
Hepatitis Infectious,ICD10CM,Toxoplasma hepatitis,C0400895,Toxoplasma hepatitis,narrow,I,HEPATITIS,COV,B58.1,B58.1
Hepatitis Infectious,ICD10CM,Unspecified viral hepatitis,C0042721,Viral hepatitis,narrow,I,HEPATITIS,COV,B19,B19
Hepatitis Infectious,ICD10CM,Unspecified viral hepatitis C,C0019196,Hepatitis C,narrow,I,HEPATITIS,COV,B19.2,B19.2
Hepatitis Infectious,ICD10CM,Unspecified viral hepatitis C with hepatic coma,C1456265,Unspecified viral hepatitis C with hepatic coma,narrow,I,HEPATITIS,COV,B19.21,B19.21
Hepatitis Infectious,ICD10CM,Unspecified viral hepatitis C without hepatic coma,C1456263,Unspecified viral hepatitis C without hepatic coma,narrow,I,HEPATITIS,COV,B19.20,B19.20
Hepatitis Infectious,ICD10CM,Viral hepatitis C NOS,C0019196,Hepatitis C,narrow,I,HEPATITIS,COV,B19.20,B19.20
Hepatitis Infectious,ICD10CM,Viral hepatitis NOS,C0042721,Viral hepatitis,narrow,I,HEPATITIS,COV,B19.9,B19.9
Hepatitis Infectious,ICD10DA,Akut hepatitis C,C0400914,Acute hepatitis C,narrow,I,HEPATITIS,COV,B171,B17.1
Hepatitis Infectious,ICD10DA,Kronisk viral hepatitis C,C0524910,Hepatitis C- Chronic,narrow,I,HEPATITIS,COV,B182,B18.2
Hepatitis Infectious,ICD9CM,Amebic liver abscess,C0023886,Liver Abscess- Amebic,narrow,I,HEPATITIS,COV,006.3,006.3
Hepatitis Infectious,ICD9CM,Chronic hepatitis C with hepatic coma,C0375009,Chronic viral hepatitis C with hepatic coma,narrow,I,HEPATITIS,COV,070.44,070.44
Hepatitis Infectious,ICD9CM,Echinococcosis- unspecified- of liver,C0013504,Echinococcosis- Hepatic,narrow,I,HEPATITIS,COV,122.8,122.8
Hepatitis Infectious,ICD9CM,Echinococcus granulosus infection of liver,C0153289,Echinococcus granulosus infection of liver,narrow,I,HEPATITIS,COV,122.0,122.0
Hepatitis Infectious,ICD9CM,Echinococcus multilocularis infection of liver,C0153293,Echinococcus multilocularis infection of liver,narrow,I,HEPATITIS,COV,122.5,122.5
Hepatitis Infectious,ICD9CM,Hepatitis C carrier,C0840990,Encounter due to being a carrier of viral hepatitis C,narrow,I,HEPATITIS,COV,V02.62,V02.62
Hepatitis Infectious,ICD9CM,Hepatitis due to toxoplasmosis,C0400895,Toxoplasma hepatitis,narrow,I,HEPATITIS,COV,130.5,130.5
Hepatitis Infectious,ICD9CM,Mumps hepatitis,C0153096,Mumps hepatitis,narrow,I,HEPATITIS,COV,072.71,072.71
Hepatitis Infectious,ICD9CM,Secondary syphilitic hepatitis,C0153149,Hepatitis in secondary syphilis,narrow,I,HEPATITIS,COV,091.62,091.62
Hepatitis Infectious,ICD9CM,Syphilis of liver,C0153179,Syphilis of liver,narrow,I,HEPATITIS,COV,095.3,095.3
Hepatitis Infectious,ICD9CM,Unspecified viral hepatitis C,C0019196,Hepatitis C,narrow,I,HEPATITIS,COV,070.7,070.7
Hepatitis Infectious,ICD9CM,Unspecified viral hepatitis C with hepatic coma,C1456265,Unspecified viral hepatitis C with hepatic coma,narrow,I,HEPATITIS,COV,070.71,070.71
Hepatitis Infectious,ICD9CM,Unspecified viral hepatitis C without hepatic coma,C1456263,Unspecified viral hepatitis C without hepatic coma,narrow,I,HEPATITIS,COV,070.70,070.70
Hepatitis Infectious,ICD9CM,Viral hepatitis,C0042721,Viral hepatitis,narrow,I,HEPATITIS,COV,070,070
