event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code,Type_codelist,EXPOSURE,COV,INDICATION,ALTERNATIVES,Algorithm,Algorithm_input,DP,EXACT_MATCH,Label,...12,Start window,End window
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,cardiopatía tirotóxica,C0264792,Thyrotoxic heart disease,narrow,C,CARDIOMYOPATHY,COV,60446003,60446003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,carditis por Coxsackie no especificada,C0153103,Enterovirus heart infection,narrow,C,CARDIOMYOPATHY,COV,186663006,186663006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,carditis reumatoidea,C0392469,Rheumatoid carditis,narrow,C,CARDIOMYOPATHY,COV,28880005,28880005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,carditis viral,C0151328,Viral carditis,narrow,C,CARDIOMYOPATHY,COV,186755002,186755002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,endocarditis reumática,C0264764,Rheumatic endocarditis,narrow,C,CARDIOMYOPATHY,COV,48872007,48872007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,endocarditis reumática- SAI,C0264764,Rheumatic endocarditis,narrow,C,CARDIOMYOPATHY,COV,266227009,266227009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,endocarditis valvular,C0264865,Valvular endocarditis,narrow,C,CARDIOMYOPATHY,COV,89736004,89736004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,endocarditis- válvula no especificada,C0264865,Valvular endocarditis,narrow,C,CARDIOMYOPATHY,COV,195007001,195007001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,endocarditis- válvula no especificada- SAI,C0264865,Valvular endocarditis,narrow,C,CARDIOMYOPATHY,COV,195014004,195014004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,enfermedad cardíaca reumática- SAI,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,155293006,155293006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,enfermedad cardíaca reumática- SAI,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,266286002,266286002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,enfermedad miocárdica,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,57809008,57809008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,enfermedad reumática cardíaca no especificada,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,194752000,194752000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,enfermedad reumática valvular pulmonar- SAI,C0155579,Rheumatic disease of pulmonary valve,narrow,C,CARDIOMYOPATHY,COV,194747005,194747005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,estenosis subaórtica hipertrófica idiopática,C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,360465008,360465008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,estenosis subaórtica hipertrófica idiopática,C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,83497002,83497002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,fibroelastosis endocárdica,C0014117,Endocardial Fibroelastosis,narrow,C,CARDIOMYOPATHY,COV,65457005,65457005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,infección coronaria por enterovirus,C0153103,Enterovirus heart infection,narrow,C,CARDIOMYOPATHY,COV,46397005,46397005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía congestiva,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,399020009,399020009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía congestiva,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,74368002,74368002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía debido a fármacos y otros agentes externos,C0555997,Cardiomyopathy due to drugs and other external agents,narrow,C,CARDIOMYOPATHY,COV,195036001,195036001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía dilatada causada por consumo de alcohol,C0007192,Cardiomyopathy- Alcoholic,narrow,C,CARDIOMYOPATHY,COV,83521008,83521008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía dilatada primaria,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,195021004,195021004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía hipertrófica,C0007194,Hypertrophic Cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,15471000,15471000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía hipertrófica,C0007194,Hypertrophic Cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,233873004,233873004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía isquémica generalizada,C0349782,Ischemic cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,194849004,194849004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía postparto,C0269972,Postpartum cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,62377009,62377009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía restrictiva,C0007196,Restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,415295002,415295002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatía- SAI,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,195037005,195037005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,miocardiopatías en enfermedades clasificadas en otra parte- SAI,C0694499,Cardiomyopathy in diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,195034003,195034003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,pericarditis adherente reumática,C0340527,Rheumatic adherent pericardium,narrow,C,CARDIOMYOPATHY,COV,56501009,56501009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,pericarditis reumática crónica- SAI,C0155561,Chronic rheumatic pericarditis,narrow,C,CARDIOMYOPATHY,COV,194723003,194723003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,tofo gotoso del corazón,C0268110,Gouty tophus of heart,narrow,C,CARDIOMYOPATHY,COV,27277001,27277001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,trastorno crónico del miocardio causado por agentes químicos o agentes externos,C0340437,Chronic myocardial disorder due to chemical - external agent,narrow,C,CARDIOMYOPATHY,COV,233880002,233880002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,valvulitis cardíaca crónica- SAI,C0264880,Chronic valvulitis,narrow,C,CARDIOMYOPATHY,COV,195010008,195010008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SCTSPA,valvulitis crónica,C0264880,Chronic valvulitis,narrow,C,CARDIOMYOPATHY,COV,40964007,40964007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Alcoholic cardiomyopathy,C0007192,Cardiomyopathy- Alcoholic,narrow,C,CARDIOMYOPATHY,COV,D7103,D7103,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Amyloid heart disease,C0268407,Senile cardiac amyloidosis,narrow,C,CARDIOMYOPATHY,COV,D7122,D7122,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Aortic dystrophy cardiomyopathy disease,"","",narrow,C,CARDIOMYOPATHY,COV,D7116,D7116,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Beer-drinker-s cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,D7104,D7104,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Carcinoid heart disease,"","",narrow,C,CARDIOMYOPATHY,COV,D7123,D7123,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Cardiomyopathies,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,U000016,U000016,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Cardiomyopathy,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,D7100,D7100,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Congestive cardiomyopathy,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,D7101,D7101,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Endocardial fibroelastosis,C0014117,Endocardial Fibroelastosis,narrow,C,CARDIOMYOPATHY,COV,M52300,M52300,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Endomyocardial disease,"","",narrow,C,CARDIOMYOPATHY,COV,D7140,D7140,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Eosinophilic endomyocardial disease,C0264834,Primary eosinophilic endomyocardial restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,D7141,D7141,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Familial cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,D7102,D7102,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Hypertrophic cardiomyopathy,C0007194,Hypertrophic Cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,D7110,D7110,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Hypertrophic subaortic stenosis,C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,M34130,M34130,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Metabolic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,D7105,D7105,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Myxedema heart disease,"","",narrow,C,CARDIOMYOPATHY,COV,D7121,D7121,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Non-obstructive hypertrophic cardiomyopathy,C0340425,Hypertrophic cardiomyopathy without obstruction,narrow,C,CARDIOMYOPATHY,COV,D7112,D7112,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Nutritional cardiomyopathy,C0264807,Dilated cardiomyopathy secondary to nutritive deficiency,narrow,C,CARDIOMYOPATHY,COV,D7106,D7106,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Obscure cardiomyopathy of Africa,"","",narrow,C,CARDIOMYOPATHY,COV,D7114,D7114,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Obstructive hypertrophic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,D7111,D7111,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Pancarditis- rheumatic,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,M40900,M40900,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Postpartum cardiomyopathy,C0269972,Postpartum cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,D7108,D7108,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Progressive cardiomyopathic lentiginosis syndrome,"","",narrow,C,CARDIOMYOPATHY,COV,D7130,D7130,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Restrictive cardiomyopathy,C0007196,Restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,D7107,D7107,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,D7150,D7150,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease- active,"","",narrow,C,CARDIOMYOPATHY,COV,D7152,D7152,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease- acute,"","",narrow,C,CARDIOMYOPATHY,COV,D7151,D7151,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease- chronic,"","",narrow,C,CARDIOMYOPATHY,COV,D7153,D7153,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease- chronic inactive,"","",narrow,C,CARDIOMYOPATHY,COV,D7154,D7154,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatic heart disease- recurrent,"","",narrow,C,CARDIOMYOPATHY,COV,D7155,D7155,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Rheumatoid heart disease,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,D7160,D7160,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Secondary cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,D7109,D7109,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Selenium deficiency cardiomyopathy syndrome,"","",narrow,C,CARDIOMYOPATHY,COV,D7115,D7115,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNM,Thyrotoxic heart disease,C0264792,Thyrotoxic heart disease,narrow,C,CARDIOMYOPATHY,COV,D7120,D7120,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Abnormality of tricuspid subvalvar apparatus (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,448159009,448159009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Abscess of myocardium (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,405547004,405547004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Absent mitral papillary muscle (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,253411005,253411005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Absent tricuspid papillary muscle (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,253392000,253392000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acquired complete atrioventricular block (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,733125004,733125004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - anterolateral (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233827001,233827001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - anteroseptal (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233825009,233825009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - inferior (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233829003,233829003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - inferolateral (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233831007,233831007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - lateral (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233833005,233833005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave infarction - widespread (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,233836002,233836002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute Q wave myocardial infarction (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,304914007,304914007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,401303003,401303003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to left coronary artery occlusion (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,15713081000119108,15713081000119108,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,840609007,840609007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,896691006,896691006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,846668006,846668006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,840316004,840316004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,868217004,868217004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery (disorder),"","",narrow,C,CARDIOMYOPATHY,COV,846683001,846683001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
