Coding system,Code,Code name,Concept,Concept name,Tags,Comment,Edited by,Date,Clinical review 1,Reviewer 1,Date review 1,Clinical review 2,Reviewer 2,Date review 2
SCTSPA,328371000119107,pancitopenia causada por fármaco antitiroideo,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,328381000119105,pancitopenia causada por anticonvulsivante,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,32855007,persistencia hereditaria de hemoglobina fetal no vinculada al grupo de genes de globulina beta,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,32858009,enfermedad hemolítica del feto O del recién nacido por inmunización ABO,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,33183004,púrpura trombocitopénica postinfecciosa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,33491002,anemia hemolítica autoinmunitaria causada por inmunoglobulina A más complemento,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,33905008,"esferocitosis hereditaria por deficiencia de proteína 4, 2",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,34194007,anemia hemolítica no esferocítica hereditaria por deficiencia de pirimidina-5'-nucleotidasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,34247008,anemia por daño mecánico,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,34629009,anemia por deficiencia de cinc,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SCTSPA,34852006,variante de anemia por deficiencia de glucosa-6-fosfato deshidrogenasa clase II,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,34925000,anemia megaloblástica por errores congénitos del metabolismo,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,350601000119109,enfermedad hemolítica del recién nacido concomitante con inmunización ABO y debida a ella,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,350611000119107,enfermedad hemolítica del feto debida a inmunización ABO,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,351181000119103,anemia debida a enzimopatía,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,35703006,hemoglobinuria paroxística transitoria inducida por frío,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,3571004,anemia megaloblástica por insuficiencia pancreática,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,35778001,anemia megaloblástica por error del metabolismo del folato,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,360495000,anemia megaloblástica familiar,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,363041004,anemia hemolítica no esferocítica congénita por metabolopatía congénita,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,36467003,talasemia alfa más,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,36472007,enfermedad por hemoglobina S - F,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,36568005,síndrome urémico hemolítico de la infancia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,36919001,anemia causada por plomo,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,371046004,anemia hemolítica traumática,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,371315009,anemia por deficiencia de hierro secundaria a ingesta inadecuada de hierro dietario,C0154287,Iron deficiency anemia secondary to inadequate dietary iron intake,exclude,,,,sima,,13-August-2024,,,
SCTSPA,37272000,síndrome de deficiencia de Rh,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,373420004,síndrome de Upshaw-Schulman,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,373421000,síndrome urémico hemolítico asociado con diarrea,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,373422007,síndrome urémico hemolítico sin diarrea,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,37370005,anemia megaloblástica causada por drogas,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,38689004,anemia hemolítica asociada con una infección,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,387702001,anemia perinatal,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,387705004,enfermedad hemolítica del feto O recién nacido por isoinmunización,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,387745008,anemia secundaria a la práctica deportiva,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,38911009,anemia hemolítica hereditaria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,389214003,displasia diafisaria y anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,38970002,síndrome de Doan - Wright,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,39586009,talasemia por persistencia hereditaria de hemoglobina fetal A gamma beta^+^,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,3978000,anemia hemolítica por anticuerpos calientes,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,398937006,anemia hemolítica autoinmunitaria por crioaglutininas,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,40108008,talasemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,402653004,púrpura trombocitopénica por la producción defectuosa de plaquetas,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,402654005,púrpura trombocitopénica por consumo de plaquetas,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,40387008,síndrome de eritrocito poliaglutinable,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,413532003,anemia por pérdida de sangre,C0948824,Anemia due to blood loss,narrow,,,,sima,,13-August-2024,,,
SCTSPA,413533008,anemia por pérdida crónica de sangre,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,,,,sima,,13-August-2024,,,
SCTSPA,413565006,anemia aplásica asociada con alteración metabólica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,413566007,anemia aplásica asociada con pancreatitis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,413567003,anemia aplásica asociada con embarazo,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,413603009,anemia hemolítica autoinmunitaria,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,41387000,anemia hemolítica no esferocítica hereditaria por deficiencia de fosfofructoquinasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,41462006,anemia por alteración en la proliferación Y/O diferenciación de las células precursoras eritroides,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,41614006,anemia hipoplásica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,416180004,enfermedad de la hemoglobina SS sin crisis hemolítica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,416826005,drepanocitosis-talasemia con crisis hemolítica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,417048006,drepanocitosis-talasemia sin crisis hemolítica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,417425009,enfermedad por hemoglobina SS con crisis hemolítica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,417626001,púrpura trombocitopénica asociada con trastorno metabólico,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,41841004,anemia sideroblástica,C0002896,Sideroblastic anemia,exclude,,,,sima,,13-August-2024,,,
SCTSPA,420543008,anemia asociada con SIDA,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,421102007,anemia aplásica con SIDA (síndrome de inmunodeficiencia adquirida),-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,421851008,anemia hemolítica adquirida asociada con el SIDA,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,422167001,Haemobartonellosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,42461002,anemia causada por cobre,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,42484009,anemia hemolítica no esferocítica hereditaria por deficiencia de hexocinasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,42601008,anemia hemolítica congénita,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,42626004,anemia ferropénica secundaria a pérdida crónica de sangre,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,,,,sima,,13-August-2024,,,
SCTSPA,428383000,anemia causada por medicación,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,43707008,anemia causada por calor,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,438476003,púrpura trombocitopénica trombótica autoinmunitaria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,43858000,anemia aplásica secundaria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,439007008,púrpura trombótica trombocitopénica adquirida,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,440206000,enfermedad por hemoglobina SS con crisis vasoclusiva,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,441322009,púrpura trombótica trombocitopénica inducida por fármacos,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,44206008,anemia hemolítica de baja afinidad tipo hapteno,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,44252001,anemia de pérdida de sangre,C0948824,Anemia due to blood loss,narrow,,,,sima,,13-August-2024,,,
SCTSPA,44288006,anomalía por anormalidad eritrocítica extrínseca,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,444108000,crisis aguda de secuestro esplénico de células drepanocíticas,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,444271000,resistencia a eritropoyetina en anemia de enfermedad renal crónica,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SCTSPA,44452003,anemia hipocrómica idiopática,C1306853,Idiopathic hypochromic anemia,narrow,,,,sima,,13-August-2024,,,
SCTSPA,444976001,síndrome urémico hemolítico congénito,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,44641000,anemia hemolítica no esferocítica hereditaria por deficiencia de triosafosfato isomerasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,44666001,anemia microcítica hipocrómica,-,-,narrow,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,447117006,talasemia por hemoglobina H Constant Spring,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,44910003,anemia megaloblástica por aporte insuficiente de vitamina B12,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,45098004,anemia causada por mecanismos múltiples,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,45828008,"anemia en la madre, que complica el embarazo, el parto Y/O el puerperio",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,462166006,anemia fetal,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,46737006,anemia normocítica normocrómica,C0271899,Normocytic normochromic anemia,narrow,,,,sima,,13-August-2024,,,
SCTSPA,46760003,anemia de Estren - Dameshek,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47047009,talasemia asociada a otra hemoglobinopatía,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47084006,talasemia beta más hemoglobina A>2< normal tipo 1 silente,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47100003,anemia del prematuro,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47516005,esferocitosis hereditaria por deficiencia combinada de espectrina Y anquirina,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47526003,anemia hemolítica no esferocítica hereditaria por deficiencia de NADH-diaforasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,47844003,anemia megaloblástica por anemia hemolítica crónica,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SCTSPA,4854004,anemia hemolítica adquirida,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,48553001,enfermedad por hemoglobina H,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,48580008,anemia por inanición,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,48983004,anemia sideroblástica ligada al cromosoma X,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SCTSPA,49284006,anemia megaloblástica tipo juvenil,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,4939006,anemia hemolítica por neoplasia no linfoide,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,49472006,anemia megaloblástica por déficit de vitamina B12,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,49708008,anemia asociada con insuficiencia renal crónica,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SCTSPA,4984008,anemia microcítica normocrómica,-,-,narrow,Desc: code 234349007,,,sima,,13-August-2024,,,
SCTSPA,50220002,anemia aplásica relacionada con trastorno de la inmunidad celular,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,50253007,hemoglobinuria paroxística secundaria inducida por frío,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,50715003,aplasia pura de la serie roja,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,51071000,anemia hemolítica microangiopática,-,-,possible,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,51667002,anemia por deficiencia de riboflavina,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SCTSPA,52212006,anemia hemolítica no esferocítica hereditaria por deficiencia de glutatión reductasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,52413004,anemia hemolítica no esferocítica hereditaria por deficiencia de glucosa fosfato isomerasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,52565000,anemia no megaloblástica asociada a déficit nutricional,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SCTSPA,52951008,anemia diseritropoyética congénita,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5300004,síndrome de hidropesía por hemoglobina de Bart,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5315003,anemia hemolítica no esferocítica hereditaria debida a aumento de la actividad de adenosina desaminasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,53165003,anemia megaloblástica,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,53743006,anemia posterior a pérdida de sangre fetal,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,54006005,talasemia por persistencia hereditaria de hemoglobina fetal delta beta más,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5430006,anemia megaloblástica por nutrición parenteral total,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,54698001,anemia megaloblástica por síndrome de Zollinger - Ellison,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,55907008,anemia aplásica adquirida,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,55995005,esferocitosis hereditaria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5603006,anemia hemolítica autoinmunitaria causada por inmunoglobulina G,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,56205004,"PHHF, tipo sin deleción",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,57192008,aplasia eritrocítica aguda pura,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5876000,pancitopenia adquirida,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,59106005,anemia por producción disminuida de glóbulos rojos,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,59548005,"anemia diseritropoyética congénita, tipo I",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,59644002,anemia hemolítica no esferocítica hereditaria por deficiencia de fosfoglicerato quinasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5967006,persistencia hereditaria de hemoglobina fetal A>gamma< beta^+^ Y talasemia beta^0^ en cis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,5994005,"eliptocitosis hereditaria por deficiencia de proteína 4, 1",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,60138009,anemia por déficit hipofisario,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,60164003,anemia megaloblástica asociada a síndrome de asa ciega,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,60504009,anemia megaloblástica por deficiencia congénita de factor intrínseco,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,60805002,anemia hemolítica con enfisema Y cutis laxa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,61261009,anemia hemolítica,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,61395005,talasemia por persistencia hereditaria de hemoglobina fetal gamma beta más,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,61777009,enfermedad por hemoglobina C - F,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62074008,talasemia delta cero,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62268000,anemia hemolítica no esferocítica hereditaria por deficiencia de difosfoglicerato mutasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62389006,anemia megaloblástica aguda por enfermedad severa,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62403005,anemia por deficiencia de glucosa - 6 - fosfato deshidrogenasa,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62609001,anemia hemolítica autoinmunitaria causada por inmunoglobulina G más complemento,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,62871001,hemoglobinuria paroxística idiopática inducida por frío,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,63565007,anemia congénita,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,6398009,enfermedad crónica idiopática por crioaglutininas,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,64593003,anemia,C0002871,Anemia,narrow,,,,sima,,13-August-2024,,,
SCTSPA,65959000,talasemia beta,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SCTSPA,66055002,talasemia alfa cero,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
