event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Graves disease,ICD9CMP,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,C0154138,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,narrow,E,GRAVES,AESI,242.0,242.0
Graves disease,ICD9CMP,Toxic multinodular goiter,C0154143,Toxic multinodular goiter,possible,E,GRAVES,AESI,242.2,242.2
Graves disease,ICD9CMP,Toxic nodular goiter- unspecified type,C0342127,Toxic nodular goiter,possible,E,GRAVES,AESI,242.3,242.3
Graves disease,ICD9CMP,Toxic uninodular goiter,C0154141,Thyrotoxicosis with toxic single thyroid nodule,possible,E,GRAVES,AESI,242.1,242.1
Graves disease,ICPC2P,Disease-Basedows,C0018213,Graves Disease,narrow,E,GRAVES,AESI,T85001,T85001
Graves disease,ICPC2P,Disease-Graves,C0018213,Graves Disease,narrow,E,GRAVES,AESI,T85002,T85002
Graves disease,ICPC2P,Goitre-multinodular-toxic,C0154143,Toxic multinodular goiter,possible,E,GRAVES,AESI,T85006,T85006
Graves disease,ICPC2P,Hyperthyroidism,C0020550,Hyperthyroidism,narrow,E,GRAVES,AESI,T85007,T85007
Graves disease,ICPC2P,Thyrotoxicosis,C0040156,Thyrotoxicosis,narrow,E,GRAVES,AESI,T85008,T85008
Graves disease,RCD2,Toxic diffuse goitre,C0018213,Graves Disease,narrow,E,GRAVES,AESI,C020.,C020.
Graves disease,RCD2,Toxic multinodular goitre,C0154143,Toxic multinodular goiter,possible,E,GRAVES,AESI,C022.,C022.
Graves disease,RCD2,Toxic nodular goitre unspecif.,C0342127,Toxic nodular goiter,possible,E,GRAVES,AESI,C023.,C023.
Graves disease,RCD2,Toxic uninodular goitre,C0154141,Thyrotoxicosis with toxic single thyroid nodule,possible,E,GRAVES,AESI,C021.,C021.
Graves disease,SCTSPA,Apathetic thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237505003,237505003
Graves disease,SCTSPA,Borderline thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237503005,237503005
Graves disease,SCTSPA,Dysprealbuminemic euthyroidal hyperthyroxinemia,"""","""",possible,E,GRAVES,AESI,237549001,237549001
Graves disease,SCTSPA,Familial dysalbuminemic hyperthyroxinemia,"""","""",possible,E,GRAVES,AESI,237547004,237547004
Graves disease,SCTSPA,Familial hyperthyroidism,"""","""",possible,E,GRAVES,AESI,722942005,722942005
Graves disease,SCTSPA,Familial non-autoimmune autosomal dominant hyperthyroidism,"""","""",possible,E,GRAVES,AESI,716743006,716743006
Graves disease,SCTSPA,Graves- disease,"""","""",narrow,E,GRAVES,AESI,353295004,353295004
Graves disease,SCTSPA,Graves- disease in remission,"""","""",narrow,E,GRAVES,AESI,137421000119106,137421000119106
Graves disease,SCTSPA,Graves- disease in remission,"""","""",possible,E,GRAVES,AESI,137421000119106,137421000119106
Graves disease,SCTSPA,Graves- disease with acropachy AND with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,26151008,26151008
Graves disease,SCTSPA,Graves- disease with pretibial myxedema AND with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,479003,479003
Graves disease,SCTSPA,HCG-induced thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237507006,237507006
Graves disease,SCTSPA,Hashitoxicosis - transient,"""","""",possible,E,GRAVES,AESI,237500008,237500008
Graves disease,SCTSPA,Hyperthyroidism due to ectopic thyroid nodule,"""","""",possible,E,GRAVES,AESI,87232008,87232008
Graves disease,SCTSPA,Hyperthyroidism due to ectopic thyroid tissue,"""","""",possible,E,GRAVES,AESI,190255006,190255006
Graves disease,SCTSPA,Hyperthyroidism due to hydatidiform mole with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,40607004,40607004
Graves disease,SCTSPA,Hyperthyroidism due to molar thyrotropin,"""","""",possible,E,GRAVES,AESI,44744000,44744000
Graves disease,SCTSPA,Hyperthyroidism due to struma ovarii,"""","""",possible,E,GRAVES,AESI,25008002,25008002
Graves disease,SCTSPA,Hyperthyroidism in childbirth,"""","""",possible,E,GRAVES,AESI,10754921000119106,10754921000119106
Graves disease,SCTSPA,Hyperthyroidism secondary to amiodarone,"""","""",possible,E,GRAVES,AESI,62052002,62052002
Graves disease,SCTSPA,Hyperthyroidism secondary to potassium iodide,"""","""",possible,E,GRAVES,AESI,5834008,5834008
Graves disease,SCTSPA,Hyperthyroidism secondary to radio contrast dye,"""","""",possible,E,GRAVES,AESI,67723002,67723002
Graves disease,SCTSPA,Hyperthyroidism with Hashimoto disease,"""","""",possible,E,GRAVES,AESI,27538003,27538003
Graves disease,SCTSPA,Iatrogenic thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237508001,237508001
Graves disease,SCTSPA,Iodine-induced hyperthyroidism,"""","""",possible,E,GRAVES,AESI,237510004,237510004
Graves disease,SCTSPA,Juvenile Graves- disease,"""","""",narrow,E,GRAVES,AESI,237824009,237824009
Graves disease,SCTSPA,Neonatal Graves- disease,"""","""",narrow,E,GRAVES,AESI,59957008,59957008
Graves disease,SCTSPA,Neonatal thyrotoxicosis,"""","""",narrow,E,GRAVES,AESI,13795004,13795004
Graves disease,SCTSPA,Neonatal transient hyperthyroidism,"""","""",possible,E,GRAVES,AESI,5604000,5604000
Graves disease,SCTSPA,Resistance to thyroid hormone due to mutation in thyroid hormone receptor beta,"""","""",possible,E,GRAVES,AESI,1260241001,1260241001
Graves disease,SCTSPA,Secondary hyperthyroidism,"""","""",possible,E,GRAVES,AESI,722941003,722941003
Graves disease,SCTSPA,Subclinical hyperthyroidism,"""","""",possible,E,GRAVES,AESI,427970008,427970008
Graves disease,SCTSPA,T>3< thyrotoxicosis,"""","""",narrow,E,GRAVES,AESI,22350004,22350004
Graves disease,SCTSPA,Thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,29028009,29028009
Graves disease,SCTSPA,Thyrotoxicosis due to Graves- disease,"""","""",narrow,E,GRAVES,AESI,237499004,237499004
Graves disease,SCTSPA,Thyrotoxicosis due to TSHoma,"""","""",possible,E,GRAVES,AESI,237512007,237512007
Graves disease,SCTSPA,Thyrotoxicosis due to acute thyroiditis,"""","""",possible,E,GRAVES,AESI,237501007,237501007
Graves disease,SCTSPA,Thyrotoxicosis due to inappropriate TSH secretion,"""","""",possible,E,GRAVES,AESI,360361000,360361000
Graves disease,SCTSPA,Thyrotoxicosis due to overproduction of thyroid stimulating hormone,"""","""",narrow,E,GRAVES,AESI,360358001,360358001
Graves disease,SCTSPA,Thyrotoxicosis due to pituitary thyroid hormone resistance,"""","""",possible,E,GRAVES,AESI,360353005,360353005
Graves disease,SCTSPA,Thyrotoxicosis due to toxic thyroid adenoma,"""","""",possible,E,GRAVES,AESI,1163454006,1163454006
Graves disease,SCTSPA,Thyrotoxicosis from ectopic thyroid nodule with crisis,"""","""",possible,E,GRAVES,AESI,190256007,190256007
Graves disease,SCTSPA,Thyrotoxicosis in pregnancy,"""","""",possible,E,GRAVES,AESI,237506002,237506002
Graves disease,SCTSPA,Thyrotoxicosis on thyroxine therapy,"""","""",possible,E,GRAVES,AESI,237509009,237509009
Graves disease,SCTSPA,Thyrotoxicosis without goiter or other cause,"""","""",narrow,E,GRAVES,AESI,89719007,89719007
Graves disease,SCTSPA,Toxic diffuse goiter,"""","""",narrow,E,GRAVES,AESI,267374005,267374005
Graves disease,SCTSPA,Toxic diffuse goiter with acropachy,"""","""",narrow,E,GRAVES,AESI,15470004,15470004
Graves disease,SCTSPA,Toxic diffuse goiter with crisis,"""","""",narrow,E,GRAVES,AESI,190242005,190242005
Graves disease,SCTSPA,Toxic diffuse goiter with no crisis,"""","""",narrow,E,GRAVES,AESI,190241003,190241003
Graves disease,SCTSPA,Toxic diffuse goiter with pretibial myxedema,"""","""",narrow,E,GRAVES,AESI,60268006,60268006
Graves disease,SCTSPA,Toxic diffuse goiter with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,60216004,60216004
Graves disease,SCTSPA,Toxic goiter,"""","""",possible,E,GRAVES,AESI,237498007,237498007
Graves disease,SCTSPA,Toxic multinodular goiter,"""","""",possible,E,GRAVES,AESI,26389007,26389007
Graves disease,SCTSPA,Toxic multinodular goiter with no crisis,"""","""",possible,E,GRAVES,AESI,190247004,190247004
Graves disease,SCTSPA,Toxic multinodular goiter with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,62278002,62278002
Graves disease,SCTSPA,Toxic nodular goiter,"""","""",possible,E,GRAVES,AESI,57777000,57777000
Graves disease,SCTSPA,Toxic nodular goiter with thyrotoxic storm,"""","""",possible,E,GRAVES,AESI,30985009,30985009
Graves disease,SCTSPA,Toxic uninodular goiter,"""","""",possible,E,GRAVES,AESI,73869005,73869005
Graves disease,SCTSPA,Toxic uninodular goiter with no crisis,"""","""",possible,E,GRAVES,AESI,190244006,190244006
Graves disease,SCTSPA,Toxic uninodular goiter with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,69329005,69329005
Graves disease,SCTSPA,Transient infantile hyperthyrotropinemia,"""","""",possible,E,GRAVES,AESI,762294003,762294003
Graves disease,SCTSPA,bocio difuso tóxico,C0342122,Toxic diffuse goiter,narrow,E,GRAVES,AESI,267374005,267374005
Graves disease,SCTSPA,enfermedad de Graves,C0018213,Graves Disease,narrow,E,GRAVES,AESI,353295004,353295004
Graves disease,SCTSPA,enfermedad de Graves debida a bocio tóxico difuso,C0018213,Graves Disease,narrow,E,GRAVES,AESI,55807009,55807009
Graves disease,SCTSPA,hipersecreción de tirotropina,C0271551,Thyrotropin overproduction,possible,E,GRAVES,AESI,73064001,73064001
Graves disease,SCTSPA,hipertiroidismo,C0020550,Hyperthyroidism,narrow,E,GRAVES,AESI,34486009,34486009
Graves disease,SCTSPA,tirotoxicosis,C0040156,Thyrotoxicosis,narrow,E,GRAVES,AESI,90739004,90739004
Graves disease,SCTSPA,tirotoxicosis con o sin bocio,C0040156,Thyrotoxicosis,narrow,E,GRAVES,AESI,286909009,286909009
Graves disease,SNOMEDCT_US,Apathetic thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237505003,237505003
Graves disease,SNOMEDCT_US,Borderline thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237503005,237503005
Graves disease,SNOMEDCT_US,Dysprealbuminemic euthyroidal hyperthyroxinemia,"""","""",possible,E,GRAVES,AESI,237549001,237549001
Graves disease,SNOMEDCT_US,Familial dysalbuminemic hyperthyroxinemia,"""","""",possible,E,GRAVES,AESI,237547004,237547004
Graves disease,SNOMEDCT_US,Familial hyperthyroidism,"""","""",possible,E,GRAVES,AESI,722942005,722942005
Graves disease,SNOMEDCT_US,Familial non-autoimmune autosomal dominant hyperthyroidism,"""","""",possible,E,GRAVES,AESI,716743006,716743006
Graves disease,SNOMEDCT_US,Graves- disease,"""","""",narrow,E,GRAVES,AESI,353295004,353295004
Graves disease,SNOMEDCT_US,Graves- disease,C0018213,Graves Disease,narrow,E,GRAVES,AESI,353295004,353295004
Graves disease,SNOMEDCT_US,Graves- disease in remission,"""","""",narrow,E,GRAVES,AESI,137421000119106,137421000119106
Graves disease,SNOMEDCT_US,Graves- disease with acropachy AND with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,26151008,26151008
Graves disease,SNOMEDCT_US,Graves- disease with pretibial myxedema AND with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,479003,479003
Graves disease,SNOMEDCT_US,HCG-induced thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237507006,237507006
Graves disease,SNOMEDCT_US,Hashitoxicosis - transient,"""","""",possible,E,GRAVES,AESI,237500008,237500008
Graves disease,SNOMEDCT_US,Hyperthyroidism,C0020550,Hyperthyroidism,narrow,E,GRAVES,AESI,34486009,34486009
Graves disease,SNOMEDCT_US,Hyperthyroidism due to ectopic thyroid nodule,"""","""",possible,E,GRAVES,AESI,87232008,87232008
Graves disease,SNOMEDCT_US,Hyperthyroidism due to ectopic thyroid tissue,"""","""",possible,E,GRAVES,AESI,190255006,190255006
Graves disease,SNOMEDCT_US,Hyperthyroidism due to hydatidiform mole with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,40607004,40607004
Graves disease,SNOMEDCT_US,Hyperthyroidism due to molar thyrotropin,"""","""",possible,E,GRAVES,AESI,44744000,44744000
Graves disease,SNOMEDCT_US,Hyperthyroidism due to struma ovarii,"""","""",possible,E,GRAVES,AESI,25008002,25008002
Graves disease,SNOMEDCT_US,Hyperthyroidism in childbirth,"""","""",possible,E,GRAVES,AESI,10754921000119106,10754921000119106
Graves disease,SNOMEDCT_US,Hyperthyroidism secondary to amiodarone,"""","""",possible,E,GRAVES,AESI,62052002,62052002
Graves disease,SNOMEDCT_US,Hyperthyroidism secondary to potassium iodide,"""","""",possible,E,GRAVES,AESI,5834008,5834008
Graves disease,SNOMEDCT_US,Hyperthyroidism secondary to radio contrast dye,"""","""",possible,E,GRAVES,AESI,67723002,67723002
Graves disease,SNOMEDCT_US,Hyperthyroidism with Hashimoto disease,"""","""",possible,E,GRAVES,AESI,27538003,27538003
Graves disease,SNOMEDCT_US,Iatrogenic thyrotoxicosis,"""","""",possible,E,GRAVES,AESI,237508001,237508001
Graves disease,SNOMEDCT_US,Iodine-induced hyperthyroidism,"""","""",possible,E,GRAVES,AESI,237510004,237510004
Graves disease,SNOMEDCT_US,Juvenile Graves- disease,"""","""",narrow,E,GRAVES,AESI,237824009,237824009
Graves disease,SNOMEDCT_US,Neonatal Graves- disease,"""","""",narrow,E,GRAVES,AESI,59957008,59957008
Graves disease,SNOMEDCT_US,Neonatal thyrotoxicosis,"""","""",narrow,E,GRAVES,AESI,13795004,13795004
Graves disease,SNOMEDCT_US,Neonatal transient hyperthyroidism,"""","""",possible,E,GRAVES,AESI,5604000,5604000
Graves disease,SNOMEDCT_US,Secondary hyperthyroidism,"""","""",possible,E,GRAVES,AESI,722941003,722941003
Graves disease,SNOMEDCT_US,Subclinical hyperthyroidism,"""","""",possible,E,GRAVES,AESI,427970008,427970008
Graves disease,SNOMEDCT_US,T>3< thyrotoxicosis,"""","""",narrow,E,GRAVES,AESI,22350004,22350004
Graves disease,SNOMEDCT_US,Thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,29028009,29028009
Graves disease,SNOMEDCT_US,Thyrotoxicosis,C0040156,Thyrotoxicosis,narrow,E,GRAVES,AESI,90739004,90739004
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to Graves- disease,"""","""",narrow,E,GRAVES,AESI,237499004,237499004
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to TSHoma,"""","""",possible,E,GRAVES,AESI,237512007,237512007
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to acute thyroiditis,"""","""",possible,E,GRAVES,AESI,237501007,237501007
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to inappropriate TSH secretion,"""","""",possible,E,GRAVES,AESI,360361000,360361000
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to overproduction of thyroid stimulating hormone,"""","""",possible,E,GRAVES,AESI,360358001,360358001
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to pituitary thyroid hormone resistance,"""","""",possible,E,GRAVES,AESI,360353005,360353005
Graves disease,SNOMEDCT_US,Thyrotoxicosis due to toxic thyroid adenoma,"""","""",possible,E,GRAVES,AESI,1163454006,1163454006
Graves disease,SNOMEDCT_US,Thyrotoxicosis from ectopic thyroid nodule with crisis,"""","""",possible,E,GRAVES,AESI,190256007,190256007
Graves disease,SNOMEDCT_US,Thyrotoxicosis in pregnancy,"""","""",possible,E,GRAVES,AESI,237506002,237506002
Graves disease,SNOMEDCT_US,Thyrotoxicosis on thyroxine therapy,"""","""",possible,E,GRAVES,AESI,237509009,237509009
Graves disease,SNOMEDCT_US,Thyrotoxicosis with or without goiter,C0040156,Thyrotoxicosis,narrow,E,GRAVES,AESI,286909009,286909009
Graves disease,SNOMEDCT_US,Thyrotoxicosis without goiter or other cause,"""","""",narrow,E,GRAVES,AESI,89719007,89719007
Graves disease,SNOMEDCT_US,Thyrotropin overproduction,C0271551,Thyrotropin overproduction,possible,E,GRAVES,AESI,73064001,73064001
Graves disease,SNOMEDCT_US,Toxic diffuse goiter,"""","""",narrow,E,GRAVES,AESI,267374005,267374005
Graves disease,SNOMEDCT_US,Toxic diffuse goiter,C0342122,Toxic diffuse goiter,narrow,E,GRAVES,AESI,267374005,267374005
Graves disease,SNOMEDCT_US,Toxic diffuse goiter with acropachy,"""","""",narrow,E,GRAVES,AESI,15470004,15470004
Graves disease,SNOMEDCT_US,Toxic diffuse goiter with crisis,"""","""",narrow,E,GRAVES,AESI,190242005,190242005
Graves disease,SNOMEDCT_US,Toxic diffuse goiter with no crisis,"""","""",narrow,E,GRAVES,AESI,190241003,190241003
Graves disease,SNOMEDCT_US,Toxic diffuse goiter with pretibial myxedema,"""","""",narrow,E,GRAVES,AESI,60268006,60268006
Graves disease,SNOMEDCT_US,Toxic diffuse goiter with thyrotoxic crisis,"""","""",narrow,E,GRAVES,AESI,60216004,60216004
Graves disease,SNOMEDCT_US,Toxic goiter,"""","""",possible,E,GRAVES,AESI,237498007,237498007
Graves disease,SNOMEDCT_US,Toxic multinodular goiter,"""","""",possible,E,GRAVES,AESI,26389007,26389007
Graves disease,SNOMEDCT_US,Toxic multinodular goiter with no crisis,"""","""",possible,E,GRAVES,AESI,190247004,190247004
Graves disease,SNOMEDCT_US,Toxic multinodular goiter with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,62278002,62278002
Graves disease,SNOMEDCT_US,Toxic nodular goiter,"""","""",possible,E,GRAVES,AESI,57777000,57777000
Graves disease,SNOMEDCT_US,Toxic nodular goiter with thyrotoxic storm,"""","""",possible,E,GRAVES,AESI,30985009,30985009
Graves disease,SNOMEDCT_US,Toxic uninodular goiter,"""","""",possible,E,GRAVES,AESI,73869005,73869005
Graves disease,SNOMEDCT_US,Toxic uninodular goiter with no crisis,"""","""",possible,E,GRAVES,AESI,190244006,190244006
Graves disease,SNOMEDCT_US,Toxic uninodular goiter with thyrotoxic crisis,"""","""",possible,E,GRAVES,AESI,69329005,69329005
Graves disease,SNOMEDCT_US,Transient infantile hyperthyrotropinemia,"""","""",possible,E,GRAVES,AESI,762294003,762294003
Hepatitis autoimmune,ICD10,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI,K75.4,K75.4
Hepatitis autoimmune,ICD10,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4
Hepatitis autoimmune,ICD10CM,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI,K75.4,K75.4
Hepatitis autoimmune,ICD10CM,Autoimmune hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4
Hepatitis autoimmune,ICD10CM,Lupoid hepatitis NEC,C3264460,Lupoid hepatitis NEC,narrow,D,HEPATITISAUTOIMMUNE,AESI,K75.4,K75.4
Hepatitis autoimmune,ICD10CM,Lupoid hepatitis NEC,C3264460,Lupoid hepatitis NEC,narrow,D,HEPATITISAUTOIMMUNE,COV,K75.4,K75.4
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI,K754,K75.4
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis,C4721555,Autoimmune hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,K754,K75.4
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis UNS,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732G,K73.2G
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis UNS,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732G,K73.2G
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis med samtidig primær biliær cirrose,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732E,K73.2E
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis med samtidig primær biliær cirrose,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732E,K73.2E
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis med samtidig primær skleroserende kolangitis,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732F,K73.2F
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis med samtidig primær skleroserende kolangitis,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732F,K73.2F
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis type I med glatmuskulaturcelle-antistof,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732B,K73.2B
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis type I med glatmuskulaturcelle-antistof,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732B,K73.2B
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis type II uden glatmuskulaturcelle-antistof,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732C,K73.2C
Hepatitis autoimmune,ICD10DA,Autoimmun hepatitis type II uden glatmuskulaturcelle-antistof,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732C,K73.2C
Hepatitis autoimmune,ICD10DA,Autoimmun kæmpecellehepatitis,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732D,K73.2D
Hepatitis autoimmune,ICD10DA,Autoimmun kæmpecellehepatitis,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732D,K73.2D
Hepatitis autoimmune,ICD10DA,Kronisk aktiv hepatitis IKA,"""","""",narrow,D,HEPATITISAUTOIMMUNE,AESI,K732,K73.2
Hepatitis autoimmune,ICD10DA,Kronisk aktiv hepatitis IKA,"""","""",narrow,D,HEPATITISAUTOIMMUNE,COV,K732,K73.2
Hepatitis autoimmune,ICD10DA,Lupoid hepatitis IKA,-,-,narrow,D,HEPATITISAUTOIMMUNE,AESI,K754A,K75.4A
Hepatitis autoimmune,ICD10DA,Lupoid hepatitis IKA,-,-,narrow,D,HEPATITISAUTOIMMUNE,COV,K754A,K75.4A
Hepatitis autoimmune,ICD9CM,Autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI,571.42,571.42
Hepatitis autoimmune,ICD9CM,Autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV,571.42,571.42
Hepatitis autoimmune,ICD9CMP,Autoimmune hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI,571.42,571.42
